Cultivar,Samle_Number,T=1,T=3,T=5,T=7,T=9,T=11,T=13,T=15,T=17,T=19,T=21,T=23,T=25,T=27,T=29,T=31,T=33,T=35,T=37,T=39,T=41,T=43,T=45,T=47,T=49,T=51,T=53,T=55,T=57,T=59,T=61,T=63,T=65,T=67,T=69,T=73,T=75,T=77,T=79,T=81,T=85,T=89,T=91,T=93,T=95,T=97,T=99,T=101,T=103,T=105,T=107,T=109,T=111,T=113,T=115,T=117,T=119,T=121,T=123,T=125,T=127
Hopum,4 ,103.2852082,99.52635747,100.2142199,100.9304159,100.6456751,99.06436674,97.66394609,96.15839681,101.7302103,97.70467928,99.59652736,102.5344419,97.14795884,93.03250419,92.4674705,94.03956307,93.24012351,91.04071548,91.36882185,95.64067422,95.41379038,95.95092672,95.58121097,96.97767535,97.11906867,102.0792198,98.98109557,102.2615345,101.5308802,100.5447871,103.5914237,107.123702,102.2385515,104.2620701,101.8567985,105.8658433,108.5655653,108.9872986,108.3636671,111.164743,112.2409792,119.3338626,127.7951474,122.1557516,126.9735058,126.4501193,132.557097,136.4609038,146.8671735,144.7133062,151.0414823,149.983343,157.7817551,165.4771548,168.0553772,175.9431432,170.9378855,173.5745085,173.1458364,176.7137614,180.7029632
Saenuri,1 ,109.4222473,107.8023176,109.2730301,104.2080856,104.9064573,105.1005561,103.4842719,100.5350555,103.3636942,107.297133,100.1816306,101.0198436,101.5736236,95.23067454,96.0612356,95.34188089,94.73538906,93.51881981,93.60114207,96.02581191,95.53604636,97.47942891,97.91966549,101.7994603,99.77338199,102.5931175,107.0326872,104.2076873,105.628514,106.2586638,111.0509127,111.0061073,108.0992976,106.6368964,102.3385704,100.7644958,105.6406883,104.2839575,104.1932835,106.2134025,107.0142551,115.5335259,117.6121028,116.6453417,123.0541356,118.718072,123.1907734,126.0187672,129.447819,132.0712076,137.5479416,142.7902691,144.6573669,148.4480252,154.3324208,162.749622,159.480045,161.4164674,168.7743794,165.8110271,170.9055199
Saenuri,2 ,102.8543113,102.2642366,104.2238481,105.1197477,107.4912584,102.3655828,104.5699248,103.3562396,101.0274228,103.5466435,104.5875447,101.9991632,102.7168867,100.4876313,100.8188187,100.5905762,98.6137189,101.3009721,98.11547506,101.274135,97.87493498,96.98138566,96.63472307,97.57834475,96.8149443,96.48755599,101.0951109,99.01743276,99.38456195,98.79973963,101.2757783,103.045835,100.9481166,97.88271544,97.95022593,96.80415974,100.961713,103.1251255,102.354143,104.9874409,108.1439271,112.1157461,117.0836146,117.801525,118.8430854,121.5390612,124.6193504,122.1026946,132.533643,128.2542469,133.8483937,135.2524234,135.8841103,140.3208898,144.0412405,146.2891967,148.6139277,150.4013107,153.5909243,155.9122655,161.4064943
Saenuri,3 ,105.0793706,106.0212814,110.6303854,104.5155351,106.4099936,104.9461143,105.0315602,102.4480782,101.6742558,103.2411789,104.7748703,103.7238322,103.5201892,99.31836364,98.46061307,100.4405345,94.87637012,98.11933433,98.92597749,101.8266942,99.31682964,100.6598184,101.74124,107.9036312,106.4834845,108.3597504,115.8659043,113.9711329,112.7286867,116.1975164,119.3100473,120.9401728,115.706008,113.4362087,113.2997518,114.8080218,116.9500236,115.6425806,113.043644,119.2575577,116.3659582,123.9275243,124.0716734,128.3890536,130.5365906,130.9945383,133.7062292,134.666375,143.2333408,145.2534991,151.2597779,160.2376626,165.6942709,170.7174189,176.0197061,187.8854604,187.1885206,182.5471476,189.634225,194.0243317,195.806646
Saenuri,4 ,115.3964038,107.3156341,111.1351435,107.1781898,107.9103842,105.5406509,104.423802,100.0161071,108.2604546,104.2201758,103.874207,103.1380407,101.2410623,101.2163772,98.33020712,101.2523125,100.6395688,97.98810973,98.48594951,101.5268571,100.4530605,104.0496663,104.2932632,106.1943704,105.8589433,112.3908666,106.3255493,111.334217,110.7626113,109.5561572,112.6876701,116.8402449,109.7963609,109.1504154,106.0972209,109.4435297,109.8053194,110.9827668,110.0566503,112.4556037,114.0168313,118.1334021,129.9746549,124.1624807,128.2673893,127.4382542,132.162365,135.9640125,146.1448429,142.7644936,150.5335753,148.8960251,157.3741227,163.9818457,168.9695415,178.3974553,174.9854576,179.4982988,181.0047447,182.4044733,186.9486617
Hwanggeumnodeul,1 ,104.9952456,103.2139208,102.9428489,102.9003477,99.84547374,101.7188006,98.46706333,95.3982229,98.49649478,100.3850366,97.04624802,98.96347456,95.56489055,89.12245421,88.42618094,88.39319608,88.58872475,89.71796533,87.9642427,91.57966028,91.8422993,93.15046153,92.84937649,94.79599857,93.91041105,97.79483225,100.3534844,99.41564909,101.316905,101.7421592,108.023759,108.9949955,107.6643848,106.8190172,103.4253121,101.5914709,106.3629224,104.870014,104.773422,106.6420798,107.3085513,112.3285838,114.3967827,112.3550564,116.9284135,114.8317439,117.6627159,120.1250271,122.7179778,124.8261736,129.2259435,131.2471723,132.4678538,133.8973764,139.2618209,142.6013217,139.5982313,142.6602509,148.9659353,146.9310991,151.7937081
Hwanggeumnodeul,2 ,100.6321791,101.6847399,105.1245646,106.247457,105.7899709,100.9094501,101.8402793,98.50894485,94.94307667,98.41390146,97.15753063,96.71829477,95.8984898,91.8365358,91.40857478,91.51474105,88.43536935,89.6867461,87.24221768,91.00752973,88.69420184,90.25905402,91.01127562,92.01884022,91.71381971,91.90274028,97.44879675,96.19115119,96.39621992,95.98271471,99.71455252,102.8477915,99.83537637,97.311831,97.09436883,94.90774871,97.74716391,99.75774714,99.21481467,101.4188258,105.0387034,109.1012199,114.8356457,115.6156085,119.0329909,121.0553739,123.3257342,122.7780437,133.6792952,131.8158566,136.3593979,136.9807963,136.9117219,140.4466347,146.224012,143.4584533,145.9538202,149.7683123,149.9288007,153.5445283,158.2206208
Hwanggeumnodeul,3 ,100.6770823,101.4654278,102.3944405,99.13912152,100.7362357,100.0230629,98.32546568,98.09315917,98.06402465,97.28811511,98.76638567,97.21596145,95.83482582,91.62462337,89.68891456,92.69433632,88.25087552,91.04122809,90.51636035,92.50322959,89.22091895,89.47606662,89.92955317,93.7487983,91.34540638,91.87369994,98.65529674,99.21746541,97.98074199,101.5679051,104.2618352,108.3243289,105.1210316,105.0081799,104.7694239,108.2189529,110.4676625,108.6769757,106.4311016,113.4057715,112.6166154,120.9199288,123.1129384,130.8464976,132.6153709,132.7495882,139.2041883,141.3400917,149.8928486,149.7038644,154.7729745,160.0543015,164.4394306,163.8938027,166.4726755,173.693671,172.6777847,171.4672857,175.4229225,177.4780292,180.3418085
Hwanggeumnodeul,4 ,108.0036477,102.8704091,103.688544,102.3910669,100.8417722,99.3310213,100.7650569,95.4497891,99.34293401,96.03896691,96.11146864,96.45595592,96.46824207,93.97378886,91.34482493,92.39752942,92.05637708,89.20544652,87.61000406,88.60131605,87.99852984,91.89774376,91.48712278,95.00571774,94.35949395,98.73583289,94.68226389,100.7395746,99.84527981,99.22532864,101.838878,105.5118787,99.72855605,100.8263834,98.68861067,102.287926,103.5617175,104.3397682,103.5116986,104.6190818,108.1337137,111.2795854,118.5928581,115.8366697,119.5923948,119.2800003,125.0431135,129.0762869,139.4813173,136.166555,141.2980838,138.9236386,146.7581803,154.1972824,155.2191353,164.7526132,158.1761164,161.1466593,162.4389465,166.6817809,167.579367
Jinbaek,1 ,106.7519782,106.6212322,107.99196,104.1991253,102.2744982,105.3047349,99.17982121,98.21736517,97.31436814,101.5519116,95.49474656,97.23148558,98.53450593,92.29838261,89.32618382,90.33131209,90.14089929,89.51985993,89.11132096,91.53051442,92.0975258,93.33855055,94.3347735,96.07887812,96.24947934,97.61484929,101.199636,98.98465558,101.266671,100.7867114,108.4849748,109.1889706,106.2154369,105.3141358,101.834635,98.08337317,103.9051817,102.3511072,100.1368031,103.513207,103.5869921,108.225684,110.5266815,107.3155837,112.568384,108.6482529,110.6192507,112.8093177,114.3731067,114.9953131,118.726087,122.9506947,123.7151305,123.4646959,130.6101536,133.6842851,131.5430247,133.7322188,139.4881062,137.5348165,141.3803515
Jinbaek,2 ,103.5248521,106.0862445,106.0703759,104.9403001,103.5344583,101.5956828,104.6178853,101.3453535,98.96007338,102.0849814,101.3610556,99.43424699,99.09546599,94.44902455,94.04854394,93.67988954,91.85884523,95.8245194,91.61540259,94.21040427,90.94364069,90.46509025,89.72695166,89.0021782,88.53304792,89.3306926,92.40178442,91.51134754,91.47461871,91.69323903,94.22425375,97.56921592,94.36950106,92.61192571,93.46112679,92.15606558,94.9717408,95.82243828,93.77755693,96.71353967,97.56606412,100.6187345,108.4089201,108.6667285,110.2162848,110.9925014,112.839783,113.1136284,119.7942958,118.9486503,122.4228235,123.7088541,124.8934068,128.4273921,132.8229059,132.9786271,135.7488419,136.7871258,139.1324787,140.7245932,145.9229006
Jinbaek,3 ,102.4638407,103.9402293,105.5957708,99.49000068,103.0681059,105.5385368,98.4211345,100.9883273,98.95681871,98.81061391,99.87706959,95.97305697,97.01366514,92.90189605,89.81316483,92.27020404,86.66137835,89.82439866,89.83156429,94.98871592,92.23784298,93.52039545,96.31872666,99.55054313,97.31503319,96.56206176,102.9180011,103.2047287,101.4579853,103.7191307,106.9607521,109.5876529,105.6618635,103.417033,105.0821719,105.6417134,107.1504723,106.1559527,104.109927,111.3869728,109.3706032,114.3165719,114.7208983,119.742592,121.5732578,120.502835,124.7373953,125.3599507,133.5704295,134.6506559,140.7234064,146.8434694,150.671847,153.8629762,158.0893119,164.1906047,164.2619513,164.1216535,168.3920909,171.782673,172.7523245
Jinbaek,4 ,107.6058209,101.510355,105.1172406,105.4554926,102.4467649,101.7788109,98.17766809,98.37087236,105.0124001,99.64024834,98.22034243,98.1455713,96.96967288,93.07905697,91.24502149,93.16001848,92.47760744,89.75918071,89.71477187,93.05590067,91.64769286,95.00918776,93.64736271,96.52018818,98.72804666,103.1874654,97.39004086,103.7381578,101.8617414,101.5711231,104.9201276,107.384959,103.3925665,101.5984399,99.36725558,103.3690019,104.6906237,104.5991978,104.8543907,106.1175937,109.6986526,114.8262195,124.1117251,118.6195397,123.4226602,123.1564666,125.8639427,130.6619921,139.7393895,135.0914894,140.4665092,140.4692142,146.9622877,155.6391059,157.357898,167.9889879,162.7124363,164.5615378,165.5172484,169.7218139,171.3183094
Dacheong,1 ,110.6658869,105.4652283,113.3760873,103.5760595,104.8071231,105.3531617,105.3471873,100.5522284,103.2042689,105.7100962,99.18493992,100.1899533,98.76503926,93.70924317,92.90292232,93.06391891,94.46542692,92.66728009,92.6438749,98.78366068,97.88361305,99.32227713,102.7523291,102.8808135,103.4782835,105.5130099,108.9259656,107.9707921,108.8368626,110.4715557,116.5626486,117.2822232,114.3617222,113.7810361,108.3878188,106.1487928,112.7783873,110.2758744,109.969031,116.0223538,116.9844979,124.1079691,126.4174062,124.90408,130.8603924,126.159651,128.6466175,132.0499435,134.7021813,138.5577552,143.0121923,150.5342132,150.8315032,151.1677867,159.5771324,165.3099394,160.2215813,162.4845341,167.8861186,166.8191037,169.4440932
Dacheong,2 ,102.6075589,102.2166033,108.4287827,105.8702229,108.719832,104.076948,105.590254,104.1081268,99.66120229,104.8993542,103.5341223,99.98287616,101.5673184,96.33008391,97.13737632,98.76831526,94.02526088,97.76115659,93.05928154,96.63969858,94.65824296,92.8885404,92.80658036,93.50801382,95.59581107,96.57399435,101.6957008,99.58406052,99.31287073,100.4024761,102.7563843,105.5518482,102.1853548,100.1907216,100.5657001,99.14966745,101.211798,103.6446899,105.1529657,109.7847827,114.6430176,117.8868969,126.4846781,124.4918499,129.9068429,129.3279482,130.6908253,132.2736188,141.3605444,141.9729517,148.0789002,150.1601598,154.0384844,157.890213,162.69787,164.0008728,165.8787755,169.0143433,171.482902,172.3219369,178.1276183
Dacheong,3 ,107.9600429,104.1887627,106.3877853,101.5194496,103.9577641,100.6607236,96.77681415,98.50579109,100.8926693,100.302864,101.520842,100.2498468,98.10018788,91.59337968,90.28885888,93.18363427,89.70842221,94.48869028,95.85373346,100.7449215,96.20846012,98.26933642,101.2003234,106.5497237,106.5326206,105.2480058,112.5664347,112.4564482,109.190543,114.1237443,119.2380925,122.6371684,116.9532951,115.5461801,117.2913324,118.9763539,120.5781095,119.9427696,118.8997917,126.6029193,126.820356,133.867584,135.4044463,142.4422046,142.9505384,143.8605337,150.5524206,154.0340291,164.0139707,167.9608887,174.7231504,182.3051611,184.0371753,188.4421115,191.60457,196.7212313,195.6303117,194.272073,196.9859444,199.1703416,200.5973499
Dacheong,4 ,111.3239133,103.9195718,107.5397095,107.4623005,106.1267589,105.8991881,108.0607504,102.5977552,109.3967855,102.3483009,102.128401,103.8156501,100.8450248,98.35985098,93.79520156,96.09636959,96.05981686,95.38829441,94.9969651,98.93819439,98.70053754,101.9441233,101.2929806,105.5870318,107.3191145,111.9401178,107.1910435,112.6647802,108.723577,108.5439248,113.0673572,116.0147496,110.9644289,106.9574844,103.7170033,107.4578757,108.9366151,109.4370916,108.9375599,111.5762946,115.9738316,122.2150528,131.9955429,126.1171561,132.0686041,130.0866963,134.1805726,140.4645126,151.7329242,146.5403221,152.1217479,152.7951245,159.167621,165.8269545,170.6896798,180.052204,174.9256633,177.3547038,178.6927314,181.9477176,184.7292652
Jinsumi,1 ,106.4214512,109.3455487,108.9635903,106.4484252,105.6447828,103.6026153,100.2881774,99.78301105,101.738709,101.5912953,99.07954616,98.04838783,99.85029198,94.59189404,95.34576594,94.26862798,94.73494729,93.03691623,92.60396201,99.97984128,100.4511746,103.4132816,106.9345054,107.8132301,108.9740773,111.9511803,115.5573327,115.3948185,114.7344516,116.1517728,123.3764766,122.8525903,120.6185591,118.1066725,115.1703804,111.4393619,117.748084,115.8036712,115.6915346,121.9884949,121.6526865,127.6790419,131.5310676,131.2874795,138.4908207,134.9851533,137.4774975,142.8923942,148.9121417,154.0372851,159.1784296,166.148479,166.1769784,169.1121266,175.8185262,181.7847238,177.415466,178.3912965,182.9968599,179.7683282,182.3506662
Jinsumi,2 ,103.9794502,103.4792878,106.3200331,105.6971952,105.1592123,100.1828889,105.6950867,99.92856565,96.99017629,100.6076843,101.2923378,99.79761072,99.52743762,97.11183432,96.82610767,98.8546512,93.78576823,98.8650342,94.08557695,97.76745348,96.50457354,97.74726069,99.44957202,99.91226619,100.7204053,101.9040413,106.5001506,105.1450745,105.3854385,105.3062325,107.6024084,110.6715687,105.1419223,102.6065054,102.3720591,99.42963963,101.5433068,104.0294064,105.5587779,108.5725733,113.9086586,116.6016194,124.0981716,124.0730477,128.2672896,127.5754513,130.3719484,130.5167653,140.2298787,140.2111731,143.8599653,145.523485,149.6419762,151.4594135,156.3491563,155.0001838,156.6065271,160.3073319,164.1149351,164.9082172,170.1622504
Jinsumi,3 ,105.1278469,108.3273964,108.9054681,103.5739873,102.0711851,101.3426501,96.25746338,96.04854786,98.17395864,98.47671283,101.2790214,100.9837678,100.8857814,94.53831444,91.56806101,95.56875973,92.37887901,96.72729724,96.80787618,104.177593,101.2545012,103.8898602,106.762604,111.4239215,109.4251351,110.9164724,116.3809162,115.3206219,114.6776763,118.323845,121.8101328,123.8147163,118.6614739,115.5565548,116.1486197,115.7496215,119.7433363,116.9635753,116.2884301,121.6714972,123.5558278,131.0638494,135.2599678,139.9900489,143.5982931,144.8036675,150.8133329,155.4257594,167.6810654,166.7254681,173.4245827,180.6853024,181.6667481,185.2131199,186.8162824,194.3148717,190.0652034,191.5415846,194.0135258,194.2776481,196.0500146
Jinsumi,4 ,109.137261,103.9889417,108.556313,104.0075646,103.5682651,98.12551753,100.9888673,96.71558757,106.0670945,99.5599491,102.0294488,103.8025156,99.80115041,98.61903636,96.78650483,98.01372066,98.24597432,96.82895802,97.58862181,101.1027357,99.86364824,105.8302307,105.2952545,109.3607521,110.2893007,115.4544639,111.9990198,116.1024585,114.0328609,114.5675295,118.8465907,119.7916615,114.0307394,113.2559914,108.9680901,112.9086783,114.7284161,116.5920737,116.846803,119.123607,121.8551876,128.6271994,136.8841746,132.3981747,137.4600274,138.2927003,141.3469865,147.045897,157.5810327,152.6153268,157.6243458,157.3776779,161.1751319,167.3193902,167.7727696,181.2319133,176.2308925,180.5196216,182.9421588,186.7204214,187.9888335
Younghojinmi,1 ,104.7429467,105.1948866,108.7281652,102.8332282,101.6655718,101.5943063,98.67979483,97.80764788,100.1116773,98.8874624,96.92820126,94.5799056,93.67527913,89.50176938,87.72435648,87.31148369,88.65441737,89.35461819,88.68876462,94.07199925,93.98236314,96.51250527,96.85816809,96.80438058,96.7593247,98.25165078,102.7989966,100.0034596,99.14579619,100.8092928,107.2830196,107.6651237,103.5731628,102.178617,98.28250358,93.18236834,99.48043484,98.38836686,96.27986669,100.3563346,97.61578543,103.7911893,107.3585038,106.661354,111.4506857,108.8637831,109.1227321,112.578936,112.8160231,114.3642449,119.2849261,121.1290337,123.169608,124.4642075,130.9810765,134.8942207,131.4432483,134.0619635,139.6228383,138.0091009,140.7110374
Younghojinmi,2 ,100.9387557,97.96558082,107.8683873,106.1535606,107.5062268,100.8251697,103.3017245,98.29165474,98.42987971,98.34447747,96.35040117,98.47475423,93.95907621,91.20769284,91.45944665,94.04658927,88.5587105,90.22323689,86.88148399,89.0496741,87.25547799,87.32484716,87.08861295,87.27717093,88.03831046,88.10592068,89.98268135,91.6654545,90.491749,90.96853213,94.55430307,97.1473533,94.70254007,93.89559908,95.51659589,91.95520796,93.67409426,95.11991346,94.83209999,97.17708793,97.75991204,101.2494064,105.5876355,104.4322939,106.0806967,106.5780984,106.3048965,106.4476202,111.3946168,108.3951357,112.5288971,112.8590795,114.9676067,116.2179426,120.5117732,121.0518085,119.4414028,122.5650834,124.7768371,125.7145451,128.3077519
Younghojinmi,3 ,101.1150388,103.1651211,104.1069671,98.3262071,102.3546652,101.9891094,97.86506017,98.29424581,99.34526873,96.03592346,99.61638621,97.2857755,96.79667584,93.40786215,90.08473252,92.44256034,87.96282799,89.270749,88.90430629,92.75146355,90.06083099,91.81702493,94.43654144,98.79968606,97.87046707,98.27068683,104.0000748,103.220284,100.041083,101.7465501,104.380971,106.6774593,102.9628849,101.2745719,102.4983545,102.7793665,105.208603,103.9715161,101.9298281,107.2342756,109.0596999,115.663057,119.8745298,122.8439328,124.749635,124.8869081,127.6715954,128.4607425,137.3860024,139.0126363,146.40838,153.0704232,158.7141518,163.3697772,167.0322575,176.2813988,175.389385,175.1164598,178.2942884,180.2692163,183.9093817
Younghojinmi,4 ,110.0152052,106.2781644,108.3258184,104.8100858,101.9124467,101.212777,100.0446272,98.32482094,103.7379956,98.3090425,100.0931446,98.47336601,94.61969147,93.43193001,91.1937554,91.11246997,93.29224512,92.18833877,90.34989679,93.15582432,92.08093444,96.22700498,94.51373766,97.83331163,98.90456955,101.9544057,98.69947221,103.956193,100.9076394,101.7239931,103.9394271,105.0932896,101.4729095,100.2367038,98.41925215,101.3149484,102.8453072,102.6601267,101.3566273,103.5169979,103.7034565,106.8611524,114.7734805,108.642305,111.288404,110.7801938,113.1077927,115.4119401,122.4472248,116.6205853,120.3111265,117.9720939,121.6926598,126.9937398,126.6476803,139.2411575,133.9073824,136.0010312,138.4832946,141.4008973,143.9909786
Mananbyeo,1 ,113.3474344,106.9837032,114.6852646,106.4190118,110.8218065,113.235532,111.174218,107.3460415,109.0784917,113.1365859,107.5503674,108.690552,111.0689442,103.9467044,103.5103204,102.5377884,103.3273247,101.9438821,100.6023314,105.3424192,101.4847071,104.4328701,107.5653488,107.1902293,106.732798,108.4152387,113.3163383,108.77743,111.914985,112.1070585,117.7182503,119.3973619,117.0597762,117.703387,115.586208,115.4857921,120.8217642,120.5952502,119.2047039,125.0732115,122.5202985,132.5352811,137.8387098,138.5469153,147.2197542,144.187512,150.8121035,153.9354622,159.2581821,160.9926917,170.0137842,174.1669505,175.0875204,176.0379798,186.2164958,190.1272975,185.2259122,185.825239,188.2285858,186.7146706,189.9447844
Mananbyeo,2 ,113.3944878,116.4354425,119.528948,116.6114203,117.2928121,116.1710868,117.4594991,111.1105099,110.8140608,110.7072065,112.9030998,111.8937837,109.0827646,106.0844106,105.029367,106.5465554,102.9597434,106.9015322,101.9472077,104.838772,103.6014649,103.3174594,104.812694,105.8656946,107.5930643,106.9510456,111.2496162,112.5499943,110.0728321,109.2549776,111.9992534,113.4714805,109.5849122,109.1951883,109.5033838,104.797961,107.4817008,108.6975188,107.8380124,110.3041538,110.366875,113.7011674,119.3737085,118.4895221,121.7276069,122.5484058,129.2043201,125.9622695,133.8264301,132.6426042,138.3097371,138.2830241,144.7780891,148.2787969,154.017522,155.2208511,155.0637365,158.0958523,163.3901747,164.7933547,167.7821113
Mananbyeo,3 ,111.302913,109.8598865,114.758903,106.8825835,109.321774,111.8370683,107.6559544,107.8290422,111.2158529,109.9282386,112.6815073,109.6972302,107.614492,103.7608956,100.5246238,102.4637895,99.69436919,102.8024569,105.2821144,111.8582553,107.2274965,112.2567387,112.5798691,116.9012559,117.2608846,118.0573592,123.4801509,122.3934282,120.1678657,124.522013,127.3911069,130.0163342,125.2763751,126.3642815,129.8661061,129.43458,132.8874995,132.5480375,132.5435634,138.7119223,141.4954357,154.234864,158.3725362,163.0947418,165.2479886,167.416939,173.2267704,176.6678873,180.2972637,179.0885781,187.2326129,188.4017599,187.9464248,191.7211987,192.0136542,196.7826755,193.9476874,190.9637002,190.416515,193.235852,194.3452003
Mananbyeo,4 ,120.5328376,108.5172,113.8960013,113.3926971,112.1633455,110.5003228,110.0322886,108.8840041,119.6738103,112.101555,117.0402672,111.9383736,107.7720279,107.3812177,104.514007,104.4206425,106.8959726,105.7565734,102.5238265,105.9179016,103.1251392,108.0816844,106.2775036,108.9995447,110.4006023,113.4188899,110.0112285,113.2461223,109.1209183,109.7143832,112.2989456,111.9197769,108.6596816,107.1579663,105.3623187,108.2249081,108.8370759,109.9994979,109.0485,112.6835997,113.6875073,121.4547025,131.5498927,124.8069644,129.6256484,131.4324034,137.7886624,142.5495919,154.7225514,154.4210074,157.2637408,157.7705779,163.3401982,169.7077689,171.6792877,183.8309847,177.4862788,178.971401,181.5543492,182.747848,185.6291952
Sodami,1 ,104.589191,99.68560397,106.8078683,101.4628214,101.9898358,106.3889769,101.898659,102.36789,99.86974298,100.8955474,102.3976201,101.2441598,100.3913536,94.42701266,93.92422702,96.565077,98.4464096,96.94572298,94.28307705,96.02783089,93.68810134,93.81922515,95.37639763,96.44706173,98.19315141,98.37481044,102.9523806,102.0577647,100.8948734,102.3429638,107.5534231,109.5972249,106.0146514,106.7978318,104.5950582,103.1484128,105.9968299,103.7741214,103.3575378,105.0462812,106.4980125,113.6956673,118.2442198,116.6712465,121.4762092,116.6904219,121.938426,125.3329463,128.7052483,130.2989181,134.9892272,138.0105651,140.9072089,144.3794033,153.2139803,155.7951087,152.3799637,152.0715679,161.9796173,159.4172431,162.1801783
Sodami,2 ,106.0491468,102.3245144,107.7728902,105.277063,108.8940785,104.2271218,105.267258,103.3048074,99.61288866,103.2648177,106.7208647,104.8425692,103.477042,99.7634559,99.53627886,102.1402406,98.29832817,101.5619042,96.94092855,99.11818549,97.27585654,95.78388315,95.33359315,96.75187016,96.32357017,95.36941026,97.23899765,99.76400584,98.06201066,99.39047223,101.8805093,105.7094527,100.8948409,101.1800423,99.54270963,98.3311411,101.2259773,102.1771414,103.4217348,106.8203783,108.1946556,113.2078233,117.2766624,117.5578041,120.6108527,119.0301663,125.5064082,122.5563642,130.6231834,127.6353753,132.2662273,133.6669109,138.1004773,140.5643171,145.7536936,145.0964664,144.9488337,149.2730878,152.7047976,153.7085532,158.6059046
Sodami,3 ,99.58036315,96.51514305,103.855148,101.9452405,101.7473701,99.05306335,96.35584102,95.38960142,96.86647384,99.01663507,101.778143,103.2079852,101.5279005,95.64982843,94.58098957,95.63049062,91.60368935,94.21469092,93.94596277,95.99554779,93.54747247,94.91927086,95.33521282,101.6061513,101.1045104,102.02523,108.4338748,105.9882655,105.4767572,106.9455805,109.9810709,111.7117977,111.870976,104.8186755,103.7047489,103.9772786,107.0297707,103.4973002,103.0593414,108.9524887,108.3008684,116.5032096,119.1214747,123.0725015,127.231587,124.8736192,129.2754919,134.7222443,141.8340775,142.7018375,150.3481085,153.7250854,153.8791088,163.0736889,165.9427792,171.5888122,168.5080522,170.4560359,173.9735295,178.8295915,181.2275093
Sodami,4 ,111.8288742,102.4478969,107.3063804,101.6403205,103.9344823,100.374101,98.53859289,97.78757445,107.9299146,102.1222946,104.1969264,106.0303172,100.9707534,100.8975591,98.65605507,99.28707598,99.87397648,98.49668971,96.75404144,98.05005838,95.05689406,97.00044069,94.84547775,97.73886597,98.45710906,100.7970687,97.64659708,101.316544,97.76362189,98.89828751,101.7067026,102.2506487,100.348763,99.25223185,96.86462398,100.8509616,101.8351223,103.5090941,102.5464334,106.3184379,109.1203931,113.9115692,121.8485817,117.1163013,120.0206328,121.0098238,124.3451478,126.4184444,135.2612522,134.8563449,135.518129,134.6870422,138.477314,146.6820334,145.5848153,157.0524235,150.5982503,155.2603714,156.7444783,160.3948541,162.8756576
Sukwang,1 ,108.3160726,99.31568228,112.788181,98.61306478,98.83089973,104.2220355,99.98683333,101.2025101,102.4310007,104.5204079,103.8932247,102.8875854,102.4008522,97.30758263,97.44778521,98.8549979,101.2729192,98.02440897,97.30105635,98.81487103,95.6681903,96.37527377,98.43501958,99.81549123,98.42742407,99.07903561,102.8988668,103.1831352,103.424377,104.3332028,109.3918093,111.3164098,107.381537,106.5312457,104.5890476,101.138164,107.9289826,106.3451201,107.8798901,111.817059,112.6922346,122.5215982,125.7421216,124.9082662,131.3647444,128.8895279,134.019817,138.6605385,145.1309513,147.6967509,152.393715,158.4295112,159.919387,161.5187476,170.3731183,175.8408282,169.7420054,171.5672751,179.8321632,176.4065607,179.9900011
Sukwang,2 ,103.8837835,102.9093565,109.5030272,105.5133639,107.1413933,103.8302939,103.1588937,103.3750821,100.2775896,102.3785403,105.8109848,102.3832665,99.67092451,97.31275998,96.33549415,100.0797405,95.53682162,98.01831542,95.17024416,98.36415388,94.60823116,96.6917997,95.98810228,98.60299266,99.11970818,97.38426928,99.41384388,101.324648,99.13660205,100.7633808,103.7193862,106.9321307,104.0782183,101.8782532,99.69648806,97.28041356,102.4842901,103.645924,105.2185038,107.355139,109.6090781,116.0045296,121.2814922,120.4648155,125.4410915,125.2617146,131.5763972,128.3706372,137.6498121,136.4279495,140.9784254,140.3907653,146.3736979,150.7465822,155.2377449,156.0915142,154.5794363,160.6831136,163.3882765,163.9472017,171.0386507
Sukwang,3 ,104.1869523,98.18847408,107.5047052,104.4509759,101.7144381,107.4581738,102.5151042,102.8866526,103.2921884,102.2956586,104.8083111,102.1881058,101.7309941,97.93414874,96.78116536,98.13834821,93.90587135,96.21471892,94.56181938,95.91470333,94.42589767,95.56385025,94.37385256,99.40678532,98.29975728,97.50789355,103.0933816,102.386045,102.5091869,105.1572319,107.6295028,110.0114914,108.7955812,102.8035801,102.3133006,102.9812687,105.3705783,103.2202342,102.9229788,110.1502089,108.6811228,120.1071463,121.1595251,127.9092459,131.9435803,131.2933133,138.8881642,144.6590165,151.6314465,153.3054921,161.3734814,164.7448412,166.1294717,171.6253969,174.916161,182.8433865,179.5298679,180.4701922,184.8810871,188.8936359,190.4552448
